utc,value,local,mo,hr,dofw,pv,trend,lag,iso,tmpf
2022-01-09 22:00:00+00:00,0.483288,2022-01-09 14:00:00-08:00,1,14,6,0.306202024540722,0.16417656,0.730033,2614.0,52.0
2022-01-09 23:00:00+00:00,0.518503,2022-01-09 15:00:00-08:00,1,15,6,0.1970698531367408,0.16417692,0.731476,2595.0,53.1
2022-01-10 00:00:00+00:00,0.597037,2022-01-09 16:00:00-08:00,1,16,6,0.05859912440755465,0.16417728,0.749747,2679.0,51.1
2022-01-10 01:00:00+00:00,0.679228,2022-01-09 17:00:00-08:00,1,17,6,0.0,0.16417764,0.777337,2873.0,50.0
2022-01-10 02:00:00+00:00,0.695897,2022-01-09 18:00:00-08:00,1,18,6,0.0,0.164178,0.756927,3071.0,45.0
2022-01-10 03:00:00+00:00,0.707773,2022-01-09 19:00:00-08:00,1,19,6,0.0,0.16417836,0.736766,3082.0,39.0
2022-01-10 04:00:00+00:00,0.659698,2022-01-09 20:00:00-08:00,1,20,6,0.0,0.16417872,0.705482,3029.0,39.0
2022-01-10 05:00:00+00:00,0.608046,2022-01-09 21:00:00-08:00,1,21,6,0.0,0.16417908,0.645611,2912.0,39.0
2022-01-10 06:00:00+00:00,0.54241,2022-01-09 22:00:00-08:00,1,22,6,0.0,0.16417944,0.583563,2779.0,37.9
2022-01-10 07:00:00+00:00,0.523021,2022-01-09 23:00:00-08:00,1,23,6,0.0,0.1641798,0.535251,2595.0,36.0
2022-01-10 08:00:00+00:00,0.504273,2022-01-10 00:00:00-08:00,1,0,0,0.0,0.16418016,0.483606,2447.0,37.0
2022-01-10 09:00:00+00:00,0.499625,2022-01-10 01:00:00-08:00,1,1,0,0.0,0.16418052,0.469177,2364.0,34.0
2022-01-10 10:00:00+00:00,0.506373,2022-01-10 02:00:00-08:00,1,2,0,0.0,0.16418088,0.475447,2317.0,33.1
2022-01-10 11:00:00+00:00,0.526084,2022-01-10 03:00:00-08:00,1,3,0,0.0,0.16418124,0.483918,2309.0,33.1
2022-01-10 12:00:00+00:00,0.5509,2022-01-10 04:00:00-08:00,1,4,0,0.0,0.1641816,0.500053,2363.0,33.1
2022-01-10 13:00:00+00:00,0.641501,2022-01-10 05:00:00-08:00,1,5,0,0.0,0.16418196,0.579068,2492.0,34.0
2022-01-10 14:00:00+00:00,0.716631,2022-01-10 06:00:00-08:00,1,6,0,0.0,0.16418232,0.665421,2725.0,34.0
2022-01-10 15:00:00+00:00,0.769943,2022-01-10 07:00:00-08:00,1,7,0,0.0,0.16418268,0.697394,3002.0,35.1
2022-01-10 16:00:00+00:00,0.772815,2022-01-10 08:00:00-08:00,1,8,0,0.0010403386444756417,0.16418304,0.696163,3194.0,36.0
2022-01-10 17:00:00+00:00,0.751732,2022-01-10 09:00:00-08:00,1,9,0,0.10728858042040004,0.1641834,0.736765,3245.0,37.0
2022-01-10 18:00:00+00:00,0.751232,2022-01-10 10:00:00-08:00,1,10,0,0.24026667166909635,0.16418376,0.753039,3250.0,37.9
2022-01-10 19:00:00+00:00,0.734415,2022-01-10 11:00:00-08:00,1,11,0,0.33494399711214445,0.16418412,0.743226,3241.0,39.0
2022-01-10 20:00:00+00:00,0.670593,2022-01-10 12:00:00-08:00,1,12,0,0.37986482942594274,0.16418448,0.743707,3179.0,41.0
2022-01-10 21:00:00+00:00,0.550414,2022-01-10 13:00:00-08:00,1,13,0,0.3710582636606749,0.16418484,0.741851,3110.0,43.0
2022-01-10 22:00:00+00:00,0.616458,2022-01-10 14:00:00-08:00,1,14,0,0.3092678682721745,0.1641852,0.735648,3050.0,45.0
2022-01-10 23:00:00+00:00,0.638888,2022-01-10 15:00:00-08:00,1,15,0,0.2002608529288627,0.16418556,0.754791,3001.0,45.0
2022-01-11 00:00:00+00:00,0.662053,2022-01-10 16:00:00-08:00,1,16,0,0.061331180925852685,0.16418592,0.790473,3017.0,46.0
2022-01-11 01:00:00+00:00,0.711387,2022-01-10 17:00:00-08:00,1,17,0,0.0,0.16418628,0.807057,3117.0,43.0
2022-01-11 02:00:00+00:00,0.702753,2022-01-10 18:00:00-08:00,1,18,0,0.0,0.16418664,0.813157,3230.0,43.0
2022-01-11 03:00:00+00:00,0.668519,2022-01-10 19:00:00-08:00,1,19,0,0.0,0.164187,0.777721,3186.0,42.1
2022-01-11 04:00:00+00:00,0.637455,2022-01-10 20:00:00-08:00,1,20,0,0.0,0.16418736,0.7453,3092.0,41.0
2022-01-11 05:00:00+00:00,0.579501,2022-01-10 21:00:00-08:00,1,21,0,0.0,0.16418772,0.688859,2960.0,43.0
2022-01-11 06:00:00+00:00,0.521006,2022-01-10 22:00:00-08:00,1,22,0,0.0,0.16418808,0.599137,2777.0,43.0
2022-01-11 07:00:00+00:00,0.486512,2022-01-10 23:00:00-08:00,1,23,0,0.0,0.16418844,0.543845,2561.0,42.1
2022-01-11 08:00:00+00:00,0.455633,2022-01-11 00:00:00-08:00,1,0,1,0.0,0.1641888,0.542998,2376.0,43.0
2022-01-11 09:00:00+00:00,0.440965,2022-01-11 01:00:00-08:00,1,1,1,0.0,0.16418916,0.529808,2258.0,42.1
2022-01-11 10:00:00+00:00,0.440545,2022-01-11 02:00:00-08:00,1,2,1,0.0,0.16418952,0.521671,2199.0,42.1
2022-01-11 11:00:00+00:00,0.448428,2022-01-11 03:00:00-08:00,1,3,1,0.0,0.16418988,0.538219,2177.0,41.0
2022-01-11 12:00:00+00:00,0.46065,2022-01-11 04:00:00-08:00,1,4,1,0.0,0.16419024,0.56877,2211.0,42.1
2022-01-11 13:00:00+00:00,0.526505,2022-01-11 05:00:00-08:00,1,5,1,0.0,0.1641906,0.630391,2312.0,43.0
2022-01-11 14:00:00+00:00,0.599431,2022-01-11 06:00:00-08:00,1,6,1,0.0,0.16419096,0.712658,2528.0,43.0
2022-01-11 15:00:00+00:00,0.629654,2022-01-11 07:00:00-08:00,1,7,1,0.0,0.16419132,0.771641,2801.0,43.0
2022-01-11 16:00:00+00:00,0.610746,2022-01-11 08:00:00-08:00,1,8,1,0.0011307096116638837,0.16419168,0.743071,2971.0,43.0
2022-01-11 17:00:00+00:00,0.621611,2022-01-11 09:00:00-08:00,1,9,1,0.1085591546618641,0.16419204,0.745971,3001.0,44.1
2022-01-11 18:00:00+00:00,0.61595,2022-01-11 10:00:00-08:00,1,10,1,0.24201953815156052,0.1641924,0.705143,3001.0,45.0
2022-01-11 19:00:00+00:00,0.597281,2022-01-11 11:00:00-08:00,1,11,1,0.33711683366809514,0.16419276,0.702894,2991.0,46.9
2022-01-11 20:00:00+00:00,0.599,2022-01-11 12:00:00-08:00,1,12,1,0.38242878194771496,0.16419312,0.707288,2982.0,48.0
2022-01-11 21:00:00+00:00,0.577765,2022-01-11 13:00:00-08:00,1,13,1,0.37396477955119556,0.16419348,0.707478,2962.0,48.9
2022-01-11 22:00:00+00:00,0.572146,2022-01-11 14:00:00-08:00,1,14,1,0.3124368409587443,0.16419384,0.69356,2948.0,51.1
2022-01-11 23:00:00+00:00,0.567987,2022-01-11 15:00:00-08:00,1,15,1,0.20354731966445697,0.1641942,0.693616,2929.0,51.1
2022-01-12 00:00:00+00:00,0.602923,2022-01-11 16:00:00-08:00,1,16,1,0.06416388151504185,0.16419456,0.723104,2944.0,51.1
2022-01-12 01:00:00+00:00,0.615377,2022-01-11 17:00:00-08:00,1,17,1,0.0,0.16419492,0.754064,3019.0,51.1
2022-01-12 02:00:00+00:00,0.626721,2022-01-11 18:00:00-08:00,1,18,1,0.0,0.16419528,0.762527,3095.0,53.1
2022-01-12 03:00:00+00:00,0.599846,2022-01-11 19:00:00-08:00,1,19,1,0.0,0.16419564,0.712902,3033.0,54.0
2022-01-12 04:00:00+00:00,0.569011,2022-01-11 20:00:00-08:00,1,20,1,0.0,0.164196,0.670412,2926.0,53.1
2022-01-12 05:00:00+00:00,0.500859,2022-01-11 21:00:00-08:00,1,21,1,0.0,0.16419636,0.616307,2784.0,55.9
2022-01-12 06:00:00+00:00,0.445031,2022-01-11 22:00:00-08:00,1,22,1,0.0,0.16419672,0.54266,2595.0,55.9
2022-01-12 07:00:00+00:00,0.408989,2022-01-11 23:00:00-08:00,1,23,1,0.0,0.16419708,0.490843,2392.0,55.0
2022-01-12 08:00:00+00:00,0.385411,2022-01-12 00:00:00-08:00,1,0,2,0.0,0.16419744,0.469428,2219.0,53.1
2022-01-12 09:00:00+00:00,0.367278,2022-01-12 01:00:00-08:00,1,1,2,0.0,0.1641978,0.45598,2099.0,53.1
2022-01-12 10:00:00+00:00,0.364344,2022-01-12 02:00:00-08:00,1,2,2,0.0,0.16419816,0.452163,2034.0,53.1
2022-01-12 11:00:00+00:00,0.356193,2022-01-12 03:00:00-08:00,1,3,2,0.0,0.16419852,0.45324,2007.0,53.1
2022-01-12 12:00:00+00:00,0.376292,2022-01-12 04:00:00-08:00,1,4,2,0.0,0.16419888,0.489952,2027.0,52.0
2022-01-12 13:00:00+00:00,0.442794,2022-01-12 05:00:00-08:00,1,5,2,0.0,0.16419924,0.550964,2116.0,48.9
2022-01-12 14:00:00+00:00,0.51015,2022-01-12 06:00:00-08:00,1,6,2,0.0,0.1641996,0.604243,2316.0,48.9
2022-01-12 15:00:00+00:00,0.5454,2022-01-12 07:00:00-08:00,1,7,2,0.0,0.16419996,0.662719,2575.0,48.0
2022-01-12 16:00:00+00:00,0.549738,2022-01-12 08:00:00-08:00,1,8,2,0.0012388293921392294,0.16420032,0.667402,2755.0,46.9
2022-01-12 17:00:00+00:00,0.529436,2022-01-12 09:00:00-08:00,1,9,2,0.10994660121240706,0.16420068,0.676474,2799.0,45.0
2022-01-12 18:00:00+00:00,0.51149,2022-01-12 10:00:00-08:00,1,10,2,0.2438959440662739,0.16420104,0.678805,2781.0,50.0
2022-01-12 19:00:00+00:00,0.425644,2022-01-12 11:00:00-08:00,1,11,2,0.339411063729381,0.1642014,0.67252,2713.0,52.0
2022-01-12 20:00:00+00:00,0.418728,2022-01-12 12:00:00-08:00,1,12,2,0.38510898546634137,0.16420176,0.683091,2657.0,55.0
2022-01-12 21:00:00+00:00,0.379565,2022-01-12 13:00:00-08:00,1,13,2,0.3769806914216588,0.16420212,0.672398,2615.0,55.9
2022-01-12 22:00:00+00:00,0.435544,2022-01-12 14:00:00-08:00,1,14,2,0.3157073830574859,0.16420248,0.670018,2586.0,57.9
2022-01-12 23:00:00+00:00,0.463158,2022-01-12 15:00:00-08:00,1,15,2,0.20692771139390193,0.16420284,0.683193,2587.0,57.0
2022-01-13 00:00:00+00:00,0.493323,2022-01-12 16:00:00-08:00,1,16,2,0.06709631753692634,0.1642032,0.713132,2624.0,55.9
2022-01-13 01:00:00+00:00,0.549594,2022-01-12 17:00:00-08:00,1,17,2,0.0,0.16420356,0.746645,2731.0,51.1
2022-01-13 02:00:00+00:00,0.585293,2022-01-12 18:00:00-08:00,1,18,2,0.0,0.16420392,0.744316,2887.0,46.9
2022-01-13 03:00:00+00:00,0.583653,2022-01-12 19:00:00-08:00,1,19,2,0.0,0.16420428,0.710316,2893.0,43.0
2022-01-13 04:00:00+00:00,0.577732,2022-01-12 20:00:00-08:00,1,20,2,0.0,0.16420464,0.681036,2828.0,43.0
2022-01-13 05:00:00+00:00,0.521807,2022-01-12 21:00:00-08:00,1,21,2,0.0,0.164205,0.614449,2734.0,41.0
2022-01-13 06:00:00+00:00,0.471655,2022-01-12 22:00:00-08:00,1,22,2,0.0,0.16420536,0.549654,2593.0,43.0
2022-01-13 07:00:00+00:00,0.420924,2022-01-12 23:00:00-08:00,1,23,2,0.0,0.16420572,0.490123,2409.0,44.1
2022-01-13 08:00:00+00:00,0.412114,2022-01-13 00:00:00-08:00,1,0,3,0.0,0.16420608,0.448333,2252.0,45.0
2022-01-13 09:00:00+00:00,0.403055,2022-01-13 01:00:00-08:00,1,1,3,0.0,0.16420644,0.440274,2151.0,44.1
2022-01-13 10:00:00+00:00,0.395416,2022-01-13 02:00:00-08:00,1,2,3,0.0,0.1642068,0.420177,2089.0,43.0
2022-01-13 11:00:00+00:00,0.399386,2022-01-13 03:00:00-08:00,1,3,3,0.0,0.16420716,0.418579,2073.0,44.1
2022-01-13 12:00:00+00:00,0.419682,2022-01-13 04:00:00-08:00,1,4,3,0.0,0.16420752,0.428844,2101.0,46.0
2022-01-13 13:00:00+00:00,0.480145,2022-01-13 05:00:00-08:00,1,5,3,0.0,0.16420788,0.484091,2202.0,51.1
2022-01-13 14:00:00+00:00,0.550304,2022-01-13 06:00:00-08:00,1,6,3,0.0,0.16420824,0.555492,2404.0,50.0
2022-01-13 15:00:00+00:00,0.579396,2022-01-13 07:00:00-08:00,1,7,3,0.0,0.1642086,0.595271,2660.0,48.9
2022-01-13 16:00:00+00:00,0.580318,2022-01-13 08:00:00-08:00,1,8,3,0.0013674687654483678,0.16420896,0.603052,2831.0,48.9
2022-01-13 17:00:00+00:00,0.59199,2022-01-13 09:00:00-08:00,1,9,3,0.11145144425794001,0.16420932,0.609238,2874.0,48.9
2022-01-13 18:00:00+00:00,0.587218,2022-01-13 10:00:00-08:00,1,10,3,0.2458955682274164,0.16420968,0.603097,2895.0,50.0
2022-01-13 19:00:00+00:00,0.595562,2022-01-13 11:00:00-08:00,1,11,3,0.34182590910688015,0.16421004,0.592975,2912.0,50.0
2022-01-13 20:00:00+00:00,0.575315,2022-01-13 12:00:00-08:00,1,12,3,0.3879042945776929,0.1642104,0.573167,2925.0,50.0
2022-01-13 21:00:00+00:00,0.555752,2022-01-13 13:00:00-08:00,1,13,3,0.3801045654438045,0.16421076,0.574288,2899.0,51.1
2022-01-13 22:00:00+00:00,0.546392,2022-01-13 14:00:00-08:00,1,14,3,0.3190778810653678,0.16421112,0.571973,2855.0,51.1
2022-01-13 23:00:00+00:00,0.533529,2022-01-13 15:00:00-08:00,1,15,3,0.21040042890227972,0.16421148,0.583707,2829.0,52.0
2022-01-14 00:00:00+00:00,0.563431,2022-01-13 16:00:00-08:00,1,16,3,0.07012740398958281,0.16421184,0.608021,2852.0,52.0
2022-01-14 01:00:00+00:00,0.598762,2022-01-13 17:00:00-08:00,1,17,3,0.0,0.1642122,0.649146,2945.0,51.1
2022-01-14 02:00:00+00:00,0.601447,2022-01-13 18:00:00-08:00,1,18,3,0.0,0.16421256,0.618066,3024.0,51.1
2022-01-14 03:00:00+00:00,0.571955,2022-01-13 19:00:00-08:00,1,19,3,0.0,0.16421292,0.58576,2962.0,51.1
2022-01-14 04:00:00+00:00,0.540567,2022-01-13 20:00:00-08:00,1,20,3,0.0,0.16421328,0.549969,2875.0,50.0
2022-01-14 05:00:00+00:00,0.486203,2022-01-13 21:00:00-08:00,1,21,3,0.0,0.16421364,0.516339,2745.0,50.0
2022-01-14 06:00:00+00:00,0.453722,2022-01-13 22:00:00-08:00,1,22,3,0.0,0.164214,0.470516,2582.0,48.9
2022-01-14 07:00:00+00:00,0.419568,2022-01-13 23:00:00-08:00,1,23,3,0.0,0.16421436,0.433296,2398.0,48.0
2022-01-14 08:00:00+00:00,0.397717,2022-01-14 00:00:00-08:00,1,0,4,0.0,0.16421472,0.410718,2236.0,48.0
2022-01-14 09:00:00+00:00,0.381942,2022-01-14 01:00:00-08:00,1,1,4,0.0,0.16421508,0.397733,2126.0,48.0
2022-01-14 10:00:00+00:00,0.382495,2022-01-14 02:00:00-08:00,1,2,4,0.0,0.16421544,0.394528,2075.0,48.0
2022-01-14 11:00:00+00:00,0.388047,2022-01-14 03:00:00-08:00,1,3,4,0.0,0.1642158,0.408376,2056.0,45.0
2022-01-14 12:00:00+00:00,0.41382,2022-01-14 04:00:00-08:00,1,4,4,0.0,0.16421616,0.427344,2085.0,46.9
2022-01-14 13:00:00+00:00,0.465165,2022-01-14 05:00:00-08:00,1,5,4,0.0,0.16421652,0.473015,2185.0,46.9
2022-01-14 14:00:00+00:00,0.501801,2022-01-14 06:00:00-08:00,1,6,4,0.0,0.16421688,0.53611,2400.0,46.0
2022-01-14 15:00:00+00:00,0.553665,2022-01-14 07:00:00-08:00,1,7,4,0.0,0.16421724,0.579605,2666.0,45.0
2022-01-14 16:00:00+00:00,0.557737,2022-01-14 08:00:00-08:00,1,8,4,0.0015198783633907724,0.1642176,0.601457,2849.0,45.0
2022-01-14 17:00:00+00:00,0.532407,2022-01-14 09:00:00-08:00,1,9,4,0.11307417748619673,0.16421796,0.617996,2891.0,46.9
2022-01-14 18:00:00+00:00,0.502282,2022-01-14 10:00:00-08:00,1,10,4,0.2480180295040003,0.16421832,0.617643,2869.0,48.0
2022-01-14 19:00:00+00:00,0.50052,2022-01-14 11:00:00-08:00,1,11,4,0.3443605274688528,0.16421868,0.612862,2840.0,51.1
2022-01-14 20:00:00+00:00,0.521737,2022-01-14 12:00:00-08:00,1,12,4,0.39081350124159914,0.16421904,0.60714,2817.0,50.0
2022-01-14 21:00:00+00:00,0.509815,2022-01-14 13:00:00-08:00,1,13,4,0.38333490932798137,0.1642194,0.507764,2782.0,48.9
2022-01-14 22:00:00+00:00,0.427501,2022-01-14 14:00:00-08:00,1,14,4,0.32254666765118356,0.16421976,0.552439,2723.0,50.0
2022-01-14 23:00:00+00:00,0.441974,2022-01-14 15:00:00-08:00,1,15,4,0.21396381606576845,0.16422012,0.603664,2692.0,53.1
2022-01-15 00:00:00+00:00,0.49093,2022-01-14 16:00:00-08:00,1,16,4,0.07325588864180409,0.16422048,0.642261,2678.0,53.1
2022-01-15 01:00:00+00:00,0.55557,2022-01-14 17:00:00-08:00,1,17,4,0.0,0.16422084,0.678798,2789.0,50.0
2022-01-15 02:00:00+00:00,0.564776,2022-01-14 18:00:00-08:00,1,18,4,0.0,0.1642212,0.681176,2930.0,46.9
2022-01-15 03:00:00+00:00,0.561616,2022-01-14 19:00:00-08:00,1,19,4,0.0,0.16422156,0.649964,2935.0,45.0
2022-01-15 04:00:00+00:00,0.555185,2022-01-14 20:00:00-08:00,1,20,4,0.0,0.16422192,0.619486,2864.0,43.0
2022-01-15 05:00:00+00:00,0.524271,2022-01-14 21:00:00-08:00,1,21,4,0.0,0.16422228,0.5699,2775.0,42.1
2022-01-15 06:00:00+00:00,0.499694,2022-01-14 22:00:00-08:00,1,22,4,0.0,0.16422264,0.541069,2655.0,41.0
2022-01-15 07:00:00+00:00,0.478117,2022-01-14 23:00:00-08:00,1,23,4,0.0,0.164223,0.492131,2502.0,37.9
2022-01-15 08:00:00+00:00,0.456482,2022-01-15 00:00:00-08:00,1,0,5,0.0,0.16422336,0.486392,2367.0,36.0
2022-01-15 09:00:00+00:00,0.446589,2022-01-15 01:00:00-08:00,1,1,5,0.0,0.16422372,0.469082,2279.0,37.0
2022-01-15 10:00:00+00:00,0.442833,2022-01-15 02:00:00-08:00,1,2,5,0.0,0.16422408,0.459612,2227.0,34.0
2022-01-15 11:00:00+00:00,0.459637,2022-01-15 03:00:00-08:00,1,3,5,0.0,0.16422444,0.46647,2211.0,33.1
2022-01-15 12:00:00+00:00,0.498093,2022-01-15 04:00:00-08:00,1,4,5,0.0,0.1642248,0.485495,2226.0,33.1
2022-01-15 13:00:00+00:00,0.515058,2022-01-15 05:00:00-08:00,1,5,5,0.0,0.16422516,0.514473,2284.0,32.0
2022-01-15 14:00:00+00:00,0.578363,2022-01-15 06:00:00-08:00,1,6,5,0.0,0.16422552,0.559298,2391.0,33.1
2022-01-15 15:00:00+00:00,0.641087,2022-01-15 07:00:00-08:00,1,7,5,0.0,0.16422588,0.618068,2546.0,32.0
2022-01-15 16:00:00+00:00,0.701902,2022-01-15 08:00:00-08:00,1,8,5,0.0016998357317424208,0.16422624,0.65814,2721.0,33.1
2022-01-15 17:00:00+00:00,0.70199,2022-01-15 09:00:00-08:00,1,9,5,0.11481525750593288,0.1642266,0.681349,2854.0,33.1
2022-01-15 18:00:00+00:00,0.694341,2022-01-15 10:00:00-08:00,1,10,5,0.2502628849853864,0.16422696,0.657187,2917.0,35.1
2022-01-15 19:00:00+00:00,0.652602,2022-01-15 11:00:00-08:00,1,11,5,0.3470140114830869,0.16422732,0.568604,2923.0,36.0
2022-01-15 20:00:00+00:00,0.600838,2022-01-15 12:00:00-08:00,1,12,5,0.3938353344381876,0.16422768,0.468477,2871.0,37.0
2022-01-15 21:00:00+00:00,0.560322,2022-01-15 13:00:00-08:00,1,13,5,0.3866701723271644,0.16422804,0.432577,2782.0,37.9
2022-01-15 22:00:00+00:00,0.537647,2022-01-15 14:00:00-08:00,1,14,5,0.3261120218781544,0.1642284,0.451817,2721.0,39.0
2022-01-15 23:00:00+00:00,0.564799,2022-01-15 15:00:00-08:00,1,15,5,0.21761616038452533,0.16422876,0.504599,2702.0,41.0
2022-01-16 00:00:00+00:00,0.593092,2022-01-15 16:00:00-08:00,1,16,5,0.07648036167745581,0.16422912,0.565232,2733.0,39.9
2022-01-16 01:00:00+00:00,0.639463,2022-01-15 17:00:00-08:00,1,17,5,0.0,0.16422948,0.633171,2846.0,39.0
2022-01-16 02:00:00+00:00,0.636974,2022-01-15 18:00:00-08:00,1,18,5,0.0,0.16422984,0.639607,2973.0,39.0
2022-01-16 03:00:00+00:00,0.625856,2022-01-15 19:00:00-08:00,1,19,5,0.0,0.1642302,0.645026,2952.0,37.9
2022-01-16 04:00:00+00:00,0.610232,2022-01-15 20:00:00-08:00,1,20,5,0.0,0.16423056,0.619577,2881.0,37.9
2022-01-16 05:00:00+00:00,0.577793,2022-01-15 21:00:00-08:00,1,21,5,0.0,0.16423092,0.593267,2793.0,37.9
2022-01-16 06:00:00+00:00,0.536768,2022-01-15 22:00:00-08:00,1,22,5,0.0,0.16423128,0.556188,2673.0,37.9
2022-01-16 07:00:00+00:00,0.500278,2022-01-15 23:00:00-08:00,1,23,5,0.0,0.16423164,0.530756,2532.0,37.9
2022-01-16 08:00:00+00:00,0.467893,2022-01-16 00:00:00-08:00,1,0,6,0.0,0.164232,0.510488,2403.0,37.0
2022-01-16 09:00:00+00:00,0.451796,2022-01-16 01:00:00-08:00,1,1,6,0.0,0.16423236,0.508062,2312.0,37.0
2022-01-16 10:00:00+00:00,0.458211,2022-01-16 02:00:00-08:00,1,2,6,0.0,0.16423272,0.517208,2252.0,37.0
2022-01-16 11:00:00+00:00,0.464203,2022-01-16 03:00:00-08:00,1,3,6,0.0,0.16423308,0.524458,2227.0,37.0
2022-01-16 12:00:00+00:00,0.481246,2022-01-16 04:00:00-08:00,1,4,6,0.0,0.16423344,0.552464,2231.0,37.0
2022-01-16 13:00:00+00:00,0.513697,2022-01-16 05:00:00-08:00,1,5,6,0.0,0.1642338,0.607797,2268.0,37.0
2022-01-16 14:00:00+00:00,0.546045,2022-01-16 06:00:00-08:00,1,6,6,0.0,0.16423416,0.66313,2355.0,37.0
2022-01-16 15:00:00+00:00,0.60187,2022-01-16 07:00:00-08:00,1,7,6,0.0,0.16423452,0.700218,2491.0,37.0
2022-01-16 16:00:00+00:00,0.638289,2022-01-16 08:00:00-08:00,1,8,6,0.001911689023321206,0.16423488,0.727181,2658.0,37.0
2022-01-16 17:00:00+00:00,0.679423,2022-01-16 09:00:00-08:00,1,9,6,0.11667509718205452,0.16423524,0.697612,2789.0,37.0
2022-01-16 18:00:00+00:00,0.65041,2022-01-16 10:00:00-08:00,1,10,6,0.2526296281533859,0.1642356,0.623907,2854.0,37.0
2022-01-16 19:00:00+00:00,0.596856,2022-01-16 11:00:00-08:00,1,11,6,0.3497853879910664,0.16423596,0.521549,2841.0,37.9
2022-01-16 20:00:00+00:00,0.531687,2022-01-16 12:00:00-08:00,1,12,6,0.39696845987327595,0.16423632,0.483856,2796.0,41.0
2022-01-16 21:00:00+00:00,0.441184,2022-01-16 13:00:00-08:00,1,13,6,0.3901087453071238,0.16423668,0.437021,2729.0,43.0
2022-01-16 22:00:00+00:00,0.447241,2022-01-16 14:00:00-08:00,1,14,6,0.32977216952008437,0.16423704,0.483288,2667.0,45.0
2022-01-16 23:00:00+00:00,0.516624,2022-01-16 15:00:00-08:00,1,15,6,0.22135569368541094,0.1642374,0.518503,2664.0,45.0
2022-01-17 00:00:00+00:00,0.57745,2022-01-16 16:00:00-08:00,1,16,6,0.07979926566153327,0.16423776,0.597037,2727.0,45.0
2022-01-17 01:00:00+00:00,0.631999,2022-01-16 17:00:00-08:00,1,17,6,0.0,0.16423812,0.679228,2847.0,44.1
2022-01-17 02:00:00+00:00,0.633229,2022-01-16 18:00:00-08:00,1,18,6,0.0,0.16423848,0.695897,2994.0,43.0
2022-01-17 03:00:00+00:00,0.617803,2022-01-16 19:00:00-08:00,1,19,6,0.0,0.16423884,0.707773,2975.0,42.1
2022-01-17 04:00:00+00:00,0.611155,2022-01-16 20:00:00-08:00,1,20,6,0.0,0.1642392,0.659698,2905.0,39.9
2022-01-17 05:00:00+00:00,0.575762,2022-01-16 21:00:00-08:00,1,21,6,0.0,0.16423956,0.608046,2806.0,37.9
2022-01-17 06:00:00+00:00,0.516133,2022-01-16 22:00:00-08:00,1,22,6,0.0,0.16423992,0.54241,2667.0,39.9
2022-01-17 07:00:00+00:00,0.476186,2022-01-16 23:00:00-08:00,1,23,6,0.0,0.16424028,0.523021,2501.0,39.9
2022-01-17 08:00:00+00:00,0.449461,2022-01-17 00:00:00-08:00,1,0,0,0.0,0.16424064,0.504273,2353.0,39.9
2022-01-17 09:00:00+00:00,0.441143,2022-01-17 01:00:00-08:00,1,1,0,0.0,0.164241,0.499625,2254.0,39.0
2022-01-17 10:00:00+00:00,0.438285,2022-01-17 02:00:00-08:00,1,2,0,0.0,0.16424136,0.506373,2212.0,37.9
2022-01-17 11:00:00+00:00,0.446492,2022-01-17 03:00:00-08:00,1,3,0,0.0,0.16424172,0.526084,2211.0,37.9
2022-01-17 12:00:00+00:00,0.472967,2022-01-17 04:00:00-08:00,1,4,0,0.0,0.16424208,0.5509,2249.0,39.0
2022-01-17 13:00:00+00:00,0.528363,2022-01-17 05:00:00-08:00,1,5,0,0.0,0.16424244,0.641501,2353.0,39.0
2022-01-17 14:00:00+00:00,0.584552,2022-01-17 06:00:00-08:00,1,6,0,0.0,0.1642428,0.716631,2533.0,39.0
2022-01-17 15:00:00+00:00,0.631008,2022-01-17 07:00:00-08:00,1,7,0,0.0,0.16424316,0.769943,2745.0,39.0
2022-01-17 16:00:00+00:00,0.651646,2022-01-17 08:00:00-08:00,1,8,0,0.002160393841225781,0.16424352,0.772815,2909.0,39.0
2022-01-17 17:00:00+00:00,0.651578,2022-01-17 09:00:00-08:00,1,9,0,0.11865405896336191,0.16424388,0.751732,3018.0,37.9
2022-01-17 18:00:00+00:00,0.664657,2022-01-17 10:00:00-08:00,1,10,0,0.25511768707533394,0.16424424,0.751232,3117.0,37.9
2022-01-17 19:00:00+00:00,0.668578,2022-01-17 11:00:00-08:00,1,11,0,0.35267361722175905,0.1642446,0.734415,3162.0,37.9
2022-01-17 20:00:00+00:00,0.652669,2022-01-17 12:00:00-08:00,1,12,0,0.40021147973837645,0.16424496,0.670593,3159.0,39.0
2022-01-17 21:00:00+00:00,0.647642,2022-01-17 13:00:00-08:00,1,13,0,0.39364896088714396,0.16424532,0.550414,3149.0,39.0
2022-01-17 22:00:00+00:00,0.636323,2022-01-17 14:00:00-08:00,1,14,0,0.3335252834733905,0.16424568,0.616458,3115.0,39.9
2022-01-17 23:00:00+00:00,0.630599,2022-01-17 15:00:00-08:00,1,15,0,0.225180592987447,0.16424604,0.638888,3077.0,39.9
2022-01-18 00:00:00+00:00,0.670858,2022-01-17 16:00:00-08:00,1,16,0,0.0832109056622677,0.1642464,0.662053,3091.0,39.9
2022-01-18 01:00:00+00:00,0.719567,2022-01-17 17:00:00-08:00,1,17,0,0.0,0.16424676,0.711387,3175.0,39.0
2022-01-18 02:00:00+00:00,0.711868,2022-01-17 18:00:00-08:00,1,18,0,0.0,0.16424712,0.702753,3278.0,39.0
