utc,value,local,mo,hr,dofw,pv,trend,iso,tmpf
2022-01-09 22:00:00+00:00,0.363071,2022-01-09 16:00:00-06:00,1,16,6,0.31952215315793925,0.16417656,5989.957911,73.0
2022-01-09 23:00:00+00:00,0.38157,2022-01-09 17:00:00-06:00,1,17,6,0.11232580767495962,0.16417692,6160.980803,66.0
2022-01-10 00:00:00+00:00,0.430959,2022-01-09 18:00:00-06:00,1,18,6,0.0,0.16417728,6517.404719,63.0
2022-01-10 01:00:00+00:00,0.444905,2022-01-09 19:00:00-06:00,1,19,6,0.0,0.16417764,7001.890161,60.1
2022-01-10 02:00:00+00:00,0.450323,2022-01-09 20:00:00-06:00,1,20,6,0.0,0.164178,7133.666757,57.9
2022-01-10 03:00:00+00:00,0.436837,2022-01-09 21:00:00-06:00,1,21,6,0.0,0.16417836,7076.128719,55.9
2022-01-10 04:00:00+00:00,0.407388,2022-01-09 22:00:00-06:00,1,22,6,0.0,0.16417872,6932.259124,54.0
2022-01-10 05:00:00+00:00,0.362033,2022-01-09 23:00:00-06:00,1,23,6,0.0,0.16417908,6611.177112,54.0
2022-01-10 06:00:00+00:00,0.321923,2022-01-10 00:00:00-06:00,1,0,0,0.0,0.16417944,6365.080413,53.1
2022-01-10 07:00:00+00:00,0.295816,2022-01-10 01:00:00-06:00,1,1,0,0.0,0.1641798,6255.558338,52.0
2022-01-10 08:00:00+00:00,0.299504,2022-01-10 02:00:00-06:00,1,2,0,0.0,0.16418016,6181.696533,50.0
2022-01-10 09:00:00+00:00,0.319675,2022-01-10 03:00:00-06:00,1,3,0,0.0,0.16418052,6200.573363,50.0
2022-01-10 10:00:00+00:00,0.313739,2022-01-10 04:00:00-06:00,1,4,0,0.0,0.16418088,6261.047775,51.1
2022-01-10 11:00:00+00:00,0.342324,2022-01-10 05:00:00-06:00,1,5,0,0.0,0.16418124,6515.216548,51.1
2022-01-10 12:00:00+00:00,0.383587,2022-01-10 06:00:00-06:00,1,6,0,0.0,0.1641816,7052.456571,50.0
2022-01-10 13:00:00+00:00,0.425196,2022-01-10 07:00:00-06:00,1,7,0,0.0,0.16418196,7806.965855,50.0
2022-01-10 14:00:00+00:00,0.417819,2022-01-10 08:00:00-06:00,1,8,0,0.040335665221969824,0.16418232,8272.78019,48.0
2022-01-10 15:00:00+00:00,0.423352,2022-01-10 09:00:00-06:00,1,9,0,0.24636631063293538,0.16418268,8354.129069,48.0
2022-01-10 16:00:00+00:00,0.348432,2022-01-10 10:00:00-06:00,1,10,0,0.4348199080798775,0.16418304,8163.196876,48.9
2022-01-10 17:00:00+00:00,0.329933,2022-01-10 11:00:00-06:00,1,11,0,0.5743693235054299,0.1641834,7709.841986,53.1
2022-01-10 18:00:00+00:00,0.323306,2022-01-10 12:00:00-06:00,1,12,0,0.6534964964974966,0.16418376,7332.446193,57.0
2022-01-10 19:00:00+00:00,0.312298,2022-01-10 13:00:00-06:00,1,13,0,0.6663417596953366,0.16418412,7003.722,63.0
2022-01-10 20:00:00+00:00,0.328089,2022-01-10 14:00:00-06:00,1,14,0,0.611974846250317,0.16418448,6772.661919,64.0
2022-01-10 21:00:00+00:00,0.304,2022-01-10 15:00:00-06:00,1,15,0,0.49436879113909665,0.16418484,6586.797163,63.0
2022-01-10 22:00:00+00:00,0.329011,2022-01-10 16:00:00-06:00,1,16,0,0.3226497903908822,0.1641852,6520.104548,62.1
2022-01-10 23:00:00+00:00,0.36843,2022-01-10 17:00:00-06:00,1,17,0,0.11524090134382965,0.16418556,6676.209307,61.0
2022-01-11 00:00:00+00:00,0.429691,2022-01-10 18:00:00-06:00,1,18,0,0.0,0.16418592,7127.309613,57.9
2022-01-11 01:00:00+00:00,0.432688,2022-01-10 19:00:00-06:00,1,19,0,0.0,0.16418628,7696.950006,57.0
2022-01-11 02:00:00+00:00,0.423525,2022-01-10 20:00:00-06:00,1,20,0,0.0,0.16418664,7770.687332,55.9
2022-01-11 03:00:00+00:00,0.412863,2022-01-10 21:00:00-06:00,1,21,0,0.0,0.164187,7696.296549,54.0
2022-01-11 04:00:00+00:00,0.406466,2022-01-10 22:00:00-06:00,1,22,0,0.0,0.16418736,7500.566581,52.0
2022-01-11 05:00:00+00:00,0.375749,2022-01-10 23:00:00-06:00,1,23,0,0.0,0.16418772,7148.98324,51.1
2022-01-11 06:00:00+00:00,0.36042,2022-01-11 00:00:00-06:00,1,0,1,0.0,0.16418808,6819.005769,50.0
2022-01-11 07:00:00+00:00,0.34388,2022-01-11 01:00:00-06:00,1,1,1,0.0,0.16418844,6605.370369,48.0
2022-01-11 08:00:00+00:00,0.344225,2022-01-11 02:00:00-06:00,1,2,1,0.0,0.1641888,6550.524868,48.0
2022-01-11 09:00:00+00:00,0.326821,2022-01-11 03:00:00-06:00,1,3,1,0.0,0.16418916,6547.882405,48.0
2022-01-11 10:00:00+00:00,0.320828,2022-01-11 04:00:00-06:00,1,4,1,0.0,0.16418952,6629.058038,45.0
2022-01-11 11:00:00+00:00,0.356443,2022-01-11 05:00:00-06:00,1,5,1,0.0,0.16418988,6860.669009,45.0
2022-01-11 12:00:00+00:00,0.396611,2022-01-11 06:00:00-06:00,1,6,1,0.0,0.16419024,7376.153041,45.0
2022-01-11 13:00:00+00:00,0.447499,2022-01-11 07:00:00-06:00,1,7,1,0.0,0.1641906,8138.406658,45.0
2022-01-11 14:00:00+00:00,0.440871,2022-01-11 08:00:00-06:00,1,8,1,0.040411325516462274,0.16419096,8481.640242,48.0
2022-01-11 15:00:00+00:00,0.42802,2022-01-11 09:00:00-06:00,1,9,1,0.2468566266601826,0.16419132,8403.121033,50.0
2022-01-11 16:00:00+00:00,0.436203,2022-01-11 10:00:00-06:00,1,10,1,0.4357739881141245,0.16419168,8295.554452,52.0
2022-01-11 17:00:00+00:00,0.418799,2022-01-11 11:00:00-06:00,1,11,1,0.5758141724151862,0.16419204,8175.210325,53.1
2022-01-11 18:00:00+00:00,0.431017,2022-01-11 12:00:00-06:00,1,12,1,0.6554284857723363,0.1641924,8126.865522,55.0
2022-01-11 19:00:00+00:00,0.422487,2022-01-11 13:00:00-06:00,1,13,1,0.6687242744156999,0.16419276,8099.058812,54.0
2022-01-11 20:00:00+00:00,0.38618,2022-01-11 14:00:00-06:00,1,14,1,0.6147391453388208,0.16419312,8033.307782,53.1
2022-01-11 21:00:00+00:00,0.378343,2022-01-11 15:00:00-06:00,1,15,1,0.4974149889936068,0.16419348,7966.312666,53.1
2022-01-11 22:00:00+00:00,0.396669,2022-01-11 16:00:00-06:00,1,16,1,0.3258364193385844,0.16419384,7982.454333,53.1
2022-01-11 23:00:00+00:00,0.436376,2022-01-11 17:00:00-06:00,1,17,1,0.1182111637736327,0.1641942,8204.493832,53.1
2022-01-12 00:00:00+00:00,0.47107,2022-01-11 18:00:00-06:00,1,18,1,0.0,0.16419456,8543.651632,52.0
2022-01-12 01:00:00+00:00,0.469975,2022-01-11 19:00:00-06:00,1,19,1,0.0,0.16419492,8785.52731,52.0
2022-01-12 02:00:00+00:00,0.471473,2022-01-11 20:00:00-06:00,1,20,1,0.0,0.16419528,8649.400598,52.0
2022-01-12 03:00:00+00:00,0.451591,2022-01-11 21:00:00-06:00,1,21,1,0.0,0.16419564,8423.820207,52.0
2022-01-12 04:00:00+00:00,0.418107,2022-01-11 22:00:00-06:00,1,22,1,0.0,0.164196,8055.681653,52.0
2022-01-12 05:00:00+00:00,0.376787,2022-01-11 23:00:00-06:00,1,23,1,0.0,0.16419636,7492.93,51.1
2022-01-12 06:00:00+00:00,0.331259,2022-01-12 00:00:00-06:00,1,0,2,0.0,0.16419672,7027.831183,51.1
2022-01-12 07:00:00+00:00,0.319905,2022-01-12 01:00:00-06:00,1,1,2,0.0,0.16419708,6715.169007,51.1
2022-01-12 08:00:00+00:00,0.312875,2022-01-12 02:00:00-06:00,1,2,2,0.0,0.16419744,6553.116018,51.1
2022-01-12 09:00:00+00:00,0.321692,2022-01-12 03:00:00-06:00,1,3,2,0.0,0.1641978,6465.973476,51.1
2022-01-12 10:00:00+00:00,0.325553,2022-01-12 04:00:00-06:00,1,4,2,0.0,0.16419816,6509.235079,50.0
2022-01-12 11:00:00+00:00,0.348951,2022-01-12 05:00:00-06:00,1,5,2,0.0,0.16419852,6700.596087,46.9
2022-01-12 12:00:00+00:00,0.389292,2022-01-12 06:00:00-06:00,1,6,2,0.0,0.16419888,7123.287871,48.0
2022-01-12 13:00:00+00:00,0.430901,2022-01-12 07:00:00-06:00,1,7,2,0.0,0.16419924,7760.188713,48.0
2022-01-12 14:00:00+00:00,0.420989,2022-01-12 08:00:00-06:00,1,8,2,0.040560714185116635,0.1641996,8119.122365,45.0
2022-01-12 15:00:00+00:00,0.405141,2022-01-12 09:00:00-06:00,1,9,2,0.24745019215191724,0.16419996,8092.525504,50.0
2022-01-12 16:00:00+00:00,0.391252,2022-01-12 10:00:00-06:00,1,10,2,0.4368322048725862,0.16420032,7947.008926,53.1
2022-01-12 17:00:00+00:00,0.374942,2022-01-12 11:00:00-06:00,1,11,2,0.5773594963904858,0.16420068,7651.957324,55.0
2022-01-12 18:00:00+00:00,0.37621,2022-01-12 12:00:00-06:00,1,12,2,0.6574546511154836,0.16420104,7238.580222,57.0
2022-01-12 19:00:00+00:00,0.35068,2022-01-12 13:00:00-06:00,1,13,2,0.671192797738598,0.1642014,6850.436274,59.0
2022-01-12 20:00:00+00:00,0.296335,2022-01-12 14:00:00-06:00,1,14,2,0.6175800668635966,0.16420176,6448.310853,63.0
2022-01-12 21:00:00+00:00,0.29766,2022-01-12 15:00:00-06:00,1,15,2,0.5005278614015548,0.16420212,6215.684433,66.0
2022-01-12 22:00:00+00:00,0.319848,2022-01-12 16:00:00-06:00,1,16,2,0.3290800335099002,0.16420248,6147.59091,66.0
2022-01-12 23:00:00+00:00,0.354541,2022-01-12 17:00:00-06:00,1,17,2,0.12123476907820568,0.16420284,6255.190567,66.9
2022-01-13 00:00:00+00:00,0.40491,2022-01-12 18:00:00-06:00,1,18,2,0.0,0.1642032,6611.357947,63.0
2022-01-13 01:00:00+00:00,0.410904,2022-01-12 19:00:00-06:00,1,19,2,0.0,0.16420356,7132.246839,55.0
2022-01-13 02:00:00+00:00,0.416436,2022-01-12 20:00:00-06:00,1,20,2,0.0,0.16420392,7261.284019,51.1
2022-01-13 03:00:00+00:00,0.415917,2022-01-12 21:00:00-06:00,1,21,2,0.0,0.16420428,7243.360907,46.9
2022-01-13 04:00:00+00:00,0.407849,2022-01-12 22:00:00-06:00,1,22,2,0.0,0.16420464,7131.209506,44.1
2022-01-13 05:00:00+00:00,0.37039,2022-01-12 23:00:00-06:00,1,23,2,0.0,0.164205,6838.130586,44.1
2022-01-13 06:00:00+00:00,0.344686,2022-01-13 00:00:00-06:00,1,0,3,0.0,0.16420536,6555.022322,44.1
2022-01-13 07:00:00+00:00,0.341171,2022-01-13 01:00:00-06:00,1,1,3,0.0,0.16420572,6425.23401,43.0
2022-01-13 08:00:00+00:00,0.328319,2022-01-13 02:00:00-06:00,1,2,3,0.0,0.16420608,6407.869171,42.1
2022-01-13 09:00:00+00:00,0.327801,2022-01-13 03:00:00-06:00,1,3,3,0.0,0.16420644,6489.429058,39.9
2022-01-13 10:00:00+00:00,0.317485,2022-01-13 04:00:00-06:00,1,4,3,0.0,0.1642068,6637.071279,36.0
2022-01-13 11:00:00+00:00,0.342554,2022-01-13 05:00:00-06:00,1,5,3,0.0,0.16420716,6947.640087,37.9
2022-01-13 12:00:00+00:00,0.378227,2022-01-13 06:00:00-06:00,1,6,3,0.0,0.16420752,7490.205012,39.0
2022-01-13 13:00:00+00:00,0.445655,2022-01-13 07:00:00-06:00,1,7,3,0.0,0.16420788,8280.820634,36.0
2022-01-13 14:00:00+00:00,0.442888,2022-01-13 08:00:00-06:00,1,8,3,0.04078458412505235,0.16420824,8679.96333,35.1
2022-01-13 15:00:00+00:00,0.371715,2022-01-13 09:00:00-06:00,1,9,3,0.2481473087367375,0.1642086,8388.572695,46.9
2022-01-13 16:00:00+00:00,0.335927,2022-01-13 10:00:00-06:00,1,10,3,0.43799438667172635,0.16420896,7700.45569,60.1
2022-01-13 17:00:00+00:00,0.305498,2022-01-13 11:00:00-06:00,1,11,3,0.5790046512260105,0.16420932,7092.676392,66.0
2022-01-13 18:00:00+00:00,0.292762,2022-01-13 12:00:00-06:00,1,12,3,0.6595739009618665,0.16420968,6625.046536,72.0
2022-01-13 19:00:00+00:00,0.269537,2022-01-13 13:00:00-06:00,1,13,3,0.6737458453602676,0.16421004,6336.401073,75.9
2022-01-13 20:00:00+00:00,0.267692,2022-01-13 14:00:00-06:00,1,14,3,0.6204958171132687,0.1642104,6173.213411,77.0
2022-01-13 21:00:00+00:00,0.287805,2022-01-13 15:00:00-06:00,1,15,3,0.5037054167679789,0.16421076,6137.243976,79.0
2022-01-13 22:00:00+00:00,0.330279,2022-01-13 16:00:00-06:00,1,16,3,0.33237859392080416,0.16421112,6146.188587,80.1
2022-01-13 23:00:00+00:00,0.348432,2022-01-13 17:00:00-06:00,1,17,3,0.12430984058683528,0.16421148,6260.780711,78.1
2022-01-14 00:00:00+00:00,0.398052,2022-01-13 18:00:00-06:00,1,18,3,0.0,0.16421184,6482.224834,73.0
2022-01-14 01:00:00+00:00,0.407273,2022-01-13 19:00:00-06:00,1,19,3,0.0,0.1642122,6807.461094,62.1
2022-01-14 02:00:00+00:00,0.415053,2022-01-13 20:00:00-06:00,1,20,3,0.0,0.16421256,6785.501079,57.0
2022-01-14 03:00:00+00:00,0.405602,2022-01-13 21:00:00-06:00,1,21,3,0.0,0.16421292,6651.895674,53.1
2022-01-14 04:00:00+00:00,0.362725,2022-01-13 22:00:00-06:00,1,22,3,0.0,0.16421328,6442.858175,51.1
2022-01-14 05:00:00+00:00,0.32734,2022-01-13 23:00:00-06:00,1,23,3,0.0,0.16421364,6140.287917,48.9
2022-01-14 06:00:00+00:00,0.300311,2022-01-14 00:00:00-06:00,1,0,4,0.0,0.164214,5836.083369,48.0
2022-01-14 07:00:00+00:00,0.289131,2022-01-14 01:00:00-06:00,1,1,4,0.0,0.16421436,5723.768323,46.0
2022-01-14 08:00:00+00:00,0.290975,2022-01-14 02:00:00-06:00,1,2,4,0.0,0.16421472,5686.632345,45.0
2022-01-14 09:00:00+00:00,0.293396,2022-01-14 03:00:00-06:00,1,3,4,0.0,0.16421508,5728.981266,43.0
2022-01-14 10:00:00+00:00,0.290341,2022-01-14 04:00:00-06:00,1,4,4,0.0,0.16421544,5855.678278,42.1
2022-01-14 11:00:00+00:00,0.327628,2022-01-14 05:00:00-06:00,1,5,4,0.0,0.1642158,6126.3222,39.9
2022-01-14 12:00:00+00:00,0.362898,2022-01-14 06:00:00-06:00,1,6,4,0.0,0.16421616,6680.745792,39.9
2022-01-14 13:00:00+00:00,0.417185,2022-01-14 07:00:00-06:00,1,7,4,0.0,0.16421652,7483.903285,37.9
2022-01-14 14:00:00+00:00,0.401683,2022-01-14 08:00:00-06:00,1,8,4,0.04108378225205931,0.16421688,7974.596021,39.0
2022-01-14 15:00:00+00:00,0.357884,2022-01-14 09:00:00-06:00,1,9,4,0.24894822518216417,0.16421724,7844.935763,51.1
2022-01-14 16:00:00+00:00,0.317312,2022-01-14 10:00:00-06:00,1,10,4,0.4392602977836442,0.1642176,7395.925539,61.0
2022-01-14 17:00:00+00:00,0.291955,2022-01-14 11:00:00-06:00,1,11,4,0.5807489270896915,0.16421796,6968.017877,70.0
2022-01-14 18:00:00+00:00,0.290053,2022-01-14 12:00:00-06:00,1,12,4,0.6617850807495267,0.16421832,6648.90739,75.9
2022-01-14 19:00:00+00:00,0.280659,2022-01-14 13:00:00-06:00,1,13,4,0.6763818757283224,0.16421868,6434.703907,79.0
2022-01-14 20:00:00+00:00,0.292646,2022-01-14 14:00:00-06:00,1,14,4,0.6234845532650181,0.16421904,6340.356676,80.1
2022-01-14 21:00:00+00:00,0.310108,2022-01-14 15:00:00-06:00,1,15,4,0.506945623924666,0.1642194,6313.309109,81.0
2022-01-14 22:00:00+00:00,0.33852,2022-01-14 16:00:00-06:00,1,16,4,0.33573003032270415,0.16421976,6361.91879,82.0
2022-01-14 23:00:00+00:00,0.368834,2022-01-14 17:00:00-06:00,1,17,4,0.12743445417677426,0.16422012,6461.66812,81.0
2022-01-15 00:00:00+00:00,0.374251,2022-01-14 18:00:00-06:00,1,18,4,0.0,0.16422048,6606.347582,75.9
2022-01-15 01:00:00+00:00,0.384797,2022-01-14 19:00:00-06:00,1,19,4,0.0,0.16422084,6817.295589,66.9
2022-01-15 02:00:00+00:00,0.378515,2022-01-14 20:00:00-06:00,1,20,4,0.0,0.1642212,6738.905442,59.0
2022-01-15 03:00:00+00:00,0.371542,2022-01-14 21:00:00-06:00,1,21,4,0.0,0.16422156,6580.098189,61.0
2022-01-15 04:00:00+00:00,0.364972,2022-01-14 22:00:00-06:00,1,22,4,0.0,0.16422192,6362.153063,61.0
2022-01-15 05:00:00+00:00,0.342958,2022-01-14 23:00:00-06:00,1,23,4,0.0,0.16422228,6061.539619,54.0
2022-01-15 06:00:00+00:00,0.328262,2022-01-15 00:00:00-06:00,1,0,5,0.0,0.16422264,5756.189854,52.0
2022-01-15 07:00:00+00:00,0.290802,2022-01-15 01:00:00-06:00,1,1,5,0.0,0.164223,5339.325134,62.1
2022-01-15 08:00:00+00:00,0.278873,2022-01-15 02:00:00-06:00,1,2,5,0.0,0.16422336,5173.837455,66.0
2022-01-15 09:00:00+00:00,0.260489,2022-01-15 03:00:00-06:00,1,3,5,0.0,0.16422372,5165.039394,64.0
2022-01-15 10:00:00+00:00,0.251671,2022-01-15 04:00:00-06:00,1,4,5,0.0,0.16422408,5243.528073,59.0
2022-01-15 11:00:00+00:00,0.265848,2022-01-15 05:00:00-06:00,1,5,5,0.0,0.16422444,5470.806011,55.9
2022-01-15 12:00:00+00:00,0.29645,2022-01-15 06:00:00-06:00,1,6,5,0.0,0.1642248,5809.580569,53.1
2022-01-15 13:00:00+00:00,0.311607,2022-01-15 07:00:00-06:00,1,7,5,0.0,0.16422516,6270.764044,52.0
2022-01-15 14:00:00+00:00,0.342785,2022-01-15 08:00:00-06:00,1,8,5,0.04145924736164935,0.16422552,6790.226838,52.0
2022-01-15 15:00:00+00:00,0.319733,2022-01-15 09:00:00-06:00,1,9,5,0.24985313597084263,0.16422588,7085.841122,53.1
2022-01-15 16:00:00+00:00,0.326245,2022-01-15 10:00:00-06:00,1,10,5,0.4406296375655523,0.16422624,7410.952236,55.0
2022-01-15 17:00:00+00:00,0.330394,2022-01-15 11:00:00-06:00,1,11,5,0.5825915481448226,0.1642266,7342.020463,57.0
2022-01-15 18:00:00+00:00,0.309013,2022-01-15 12:00:00-06:00,1,12,5,0.6640869730109183,0.16422696,7213.961352,57.9
2022-01-15 19:00:00+00:00,0.296392,2022-01-15 13:00:00-06:00,1,13,5,0.679099290559174,0.16422732,7042.232031,59.0
2022-01-15 20:00:00+00:00,0.283887,2022-01-15 14:00:00-06:00,1,14,5,0.6265443842567242,0.16422768,6872.202525,59.0
2022-01-15 21:00:00+00:00,0.29207,2022-01-15 15:00:00-06:00,1,15,5,0.5102464132587874,0.16422804,6714.927782,59.0
2022-01-15 22:00:00+00:00,0.32757,2022-01-15 16:00:00-06:00,1,16,5,0.33913224251417784,0.1642284,6723.798056,59.0
2022-01-15 23:00:00+00:00,0.365145,2022-01-15 17:00:00-06:00,1,17,5,0.13060664165782962,0.16422876,6899.506604,57.9
2022-01-16 00:00:00+00:00,0.40612,2022-01-15 18:00:00-06:00,1,18,5,0.0,0.16422912,7364.21878,57.0
2022-01-16 01:00:00+00:00,0.421219,2022-01-15 19:00:00-06:00,1,19,5,0.0,0.16422948,7924.207265,55.0
2022-01-16 02:00:00+00:00,0.43044,2022-01-15 20:00:00-06:00,1,20,5,0.0,0.16422984,8021.771246,53.1
2022-01-16 03:00:00+00:00,0.426464,2022-01-15 21:00:00-06:00,1,21,5,0.0,0.1642302,7997.09201,52.0
2022-01-16 04:00:00+00:00,0.416667,2022-01-15 22:00:00-06:00,1,22,5,0.0,0.16423056,7953.827681,50.0
2022-01-16 05:00:00+00:00,0.393499,2022-01-15 23:00:00-06:00,1,23,5,0.0,0.16423092,7742.332422,48.9
2022-01-16 06:00:00+00:00,0.359613,2022-01-16 00:00:00-06:00,1,0,6,0.0,0.16423128,7530.061606,46.9
2022-01-16 07:00:00+00:00,0.355463,2022-01-16 01:00:00-06:00,1,1,6,0.0,0.16423164,7341.401133,46.0
2022-01-16 08:00:00+00:00,0.343592,2022-01-16 02:00:00-06:00,1,2,6,0.0,0.164232,7265.943923,45.0
2022-01-16 09:00:00+00:00,0.357538,2022-01-16 03:00:00-06:00,1,3,6,0.0,0.16423236,7265.417061,43.0
2022-01-16 10:00:00+00:00,0.355867,2022-01-16 04:00:00-06:00,1,4,6,0.0,0.16423272,7402.165122,39.9
2022-01-16 11:00:00+00:00,0.375403,2022-01-16 05:00:00-06:00,1,5,6,0.0,0.16423308,7580.790579,41.0
2022-01-16 12:00:00+00:00,0.399493,2022-01-16 06:00:00-06:00,1,6,6,0.0,0.16423344,7863.457582,39.0
2022-01-16 13:00:00+00:00,0.413266,2022-01-16 07:00:00-06:00,1,7,6,0.0,0.1642338,8264.683161,34.0
2022-01-16 14:00:00+00:00,0.411883,2022-01-16 08:00:00-06:00,1,8,6,0.04191200649852363,0.16423416,8668.957826,33.1
2022-01-16 15:00:00+00:00,0.379092,2022-01-16 09:00:00-06:00,1,9,6,0.2508621798100601,0.16423452,8678.997072,41.0
2022-01-16 16:00:00+00:00,0.371081,2022-01-16 10:00:00-06:00,1,10,6,0.4421020395898562,0.16423488,8301.823776,48.0
2022-01-16 17:00:00+00:00,0.343188,2022-01-16 11:00:00-06:00,1,11,6,0.5845316721964084,0.16423524,7767.056987,53.1
2022-01-16 18:00:00+00:00,0.317312,2022-01-16 12:00:00-06:00,1,12,6,0.6664782975046054,0.1642356,7204.549238,57.0
2022-01-16 19:00:00+00:00,0.309935,2022-01-16 13:00:00-06:00,1,13,6,0.6818964354081378,0.16423596,6708.116912,62.1
2022-01-16 20:00:00+00:00,0.29766,2022-01-16 14:00:00-06:00,1,14,6,0.6296733717212527,0.16423632,6344.470873,64.9
2022-01-16 21:00:00+00:00,0.309244,2022-01-16 15:00:00-06:00,1,15,6,0.5136056779118578,0.16423668,6105.639121,68.0
2022-01-16 22:00:00+00:00,0.329991,2022-01-16 16:00:00-06:00,1,16,6,0.3425831017361345,0.16423704,5993.41073,69.1
2022-01-16 23:00:00+00:00,0.347856,2022-01-16 17:00:00-06:00,1,17,6,0.13382439419326544,0.1642374,6006.090751,68.0
2022-01-17 00:00:00+00:00,0.373847,2022-01-16 18:00:00-06:00,1,18,6,0.0,0.16423776,6264.285188,63.0
2022-01-17 01:00:00+00:00,0.382089,2022-01-16 19:00:00-06:00,1,19,6,0.0,0.16423812,6756.747467,53.1
2022-01-17 02:00:00+00:00,0.423179,2022-01-16 20:00:00-06:00,1,20,6,0.0,0.16423848,6996.949255,48.9
2022-01-17 03:00:00+00:00,0.41926,2022-01-16 21:00:00-06:00,1,21,6,0.0,0.16423884,7054.580943,48.0
2022-01-17 04:00:00+00:00,0.40174,2022-01-16 22:00:00-06:00,1,22,6,0.0,0.1642392,7049.650037,45.0
2022-01-17 05:00:00+00:00,0.380244,2022-01-16 23:00:00-06:00,1,23,6,0.0,0.16423956,6899.419088,42.1
2022-01-17 06:00:00+00:00,0.355751,2022-01-17 00:00:00-06:00,1,0,0,0.0,0.16423992,6763.42235,39.0
2022-01-17 07:00:00+00:00,0.342266,2022-01-17 01:00:00-06:00,1,1,0,0.0,0.16424028,6689.410298,39.0
2022-01-17 08:00:00+00:00,0.313624,2022-01-17 02:00:00-06:00,1,2,0,0.0,0.16424064,6720.467333,37.9
2022-01-17 09:00:00+00:00,0.323536,2022-01-17 03:00:00-06:00,1,3,0,0.0,0.164241,6813.615545,39.0
2022-01-17 10:00:00+00:00,0.328608,2022-01-17 04:00:00-06:00,1,4,0,0.0,0.16424136,7017.647782,35.1
2022-01-17 11:00:00+00:00,0.358057,2022-01-17 05:00:00-06:00,1,5,0,0.0,0.16424172,7322.693828,34.0
2022-01-17 12:00:00+00:00,0.372349,2022-01-17 06:00:00-06:00,1,6,0,0.0,0.16424208,7819.857629,34.0
2022-01-17 13:00:00+00:00,0.395516,2022-01-17 07:00:00-06:00,1,7,0,0.0,0.16424244,8410.862583,32.0
2022-01-17 14:00:00+00:00,0.40249,2022-01-17 08:00:00-06:00,1,8,0,0.042443169841814364,0.1642428,8872.787847,34.0
2022-01-17 15:00:00+00:00,0.373329,2022-01-17 09:00:00-06:00,1,9,0,0.2519754380811466,0.16424316,8732.376377,45.0
2022-01-17 16:00:00+00:00,0.343764,2022-01-17 10:00:00-06:00,1,10,0,0.44367707077959473,0.16424352,8118.942867,55.0
2022-01-17 17:00:00+00:00,0.318119,2022-01-17 11:00:00-06:00,1,11,0,0.5865683903659343,0.16424388,7481.538696,63.0
2022-01-17 18:00:00+00:00,0.278296,2022-01-17 12:00:00-06:00,1,12,0,0.6689577113908957,0.16424424,6966.424368,66.0
2022-01-17 19:00:00+00:00,0.274262,2022-01-17 13:00:00-06:00,1,13,0,0.6847716002953158,0.1642446,6604.216598,70.0
2022-01-17 20:00:00+00:00,0.268211,2022-01-17 14:00:00-06:00,1,14,0,0.6328695309852908,0.16424496,6328.073726,72.0
2022-01-17 21:00:00+00:00,0.294548,2022-01-17 15:00:00-06:00,1,15,0,0.517021275050495,0.16424532,6174.605068,73.9
2022-01-17 22:00:00+00:00,0.324804,2022-01-17 16:00:00-06:00,1,16,0,0.3460804521500676,0.16424568,6148.887664,73.9
2022-01-17 23:00:00+00:00,0.364166,2022-01-17 17:00:00-06:00,1,17,0,0.1370856657434741,0.16424604,6253.832949,73.0
2022-01-18 00:00:00+00:00,0.408714,2022-01-17 18:00:00-06:00,1,18,0,0.0,0.1642464,6510.170444,66.9
2022-01-18 01:00:00+00:00,0.441909,2022-01-17 19:00:00-06:00,1,19,0,0.0,0.16424676,6969.507226,60.1
2022-01-18 02:00:00+00:00,0.424677,2022-01-17 20:00:00-06:00,1,20,0,0.0,0.16424712,7047.745158,57.0
2022-01-18 03:00:00+00:00,0.396957,2022-01-17 21:00:00-06:00,1,21,0,0.0,0.16424748,6935.100036,55.0
2022-01-18 04:00:00+00:00,0.367854,2022-01-17 22:00:00-06:00,1,22,0,0.0,0.16424784,6752.743641,55.9
2022-01-18 05:00:00+00:00,0.359267,2022-01-17 23:00:00-06:00,1,23,0,0.0,0.1642482,6462.153367,55.9
2022-01-18 06:00:00+00:00,0.323882,2022-01-18 00:00:00-06:00,1,0,1,0.0,0.16424856,6157.46466,52.0
2022-01-18 07:00:00+00:00,0.318522,2022-01-18 01:00:00-06:00,1,1,1,0.0,0.16424892,5763.268814,48.9
2022-01-18 08:00:00+00:00,0.302616,2022-01-18 02:00:00-06:00,1,2,1,0.0,0.16424928,5688.269312,48.0
2022-01-18 09:00:00+00:00,0.311664,2022-01-18 03:00:00-06:00,1,3,1,0.0,0.16424964,5713.864472,44.1
2022-01-18 10:00:00+00:00,0.311261,2022-01-18 04:00:00-06:00,1,4,1,0.0,0.16425,5808.797406,42.1
2022-01-18 11:00:00+00:00,0.335754,2022-01-18 05:00:00-06:00,1,5,1,0.0,0.16425036,6066.930286,41.0
2022-01-18 12:00:00+00:00,0.362148,2022-01-18 06:00:00-06:00,1,6,1,0.0,0.16425072,6571.09917,39.9
2022-01-18 13:00:00+00:00,0.410558,2022-01-18 07:00:00-06:00,1,7,1,0.0,0.16425108,7331.427223,41.0
