utc,value,local,mo,hr,dofw,pv,trend,lag,tmpf
2022-01-10 04:00:00+00:00,0.766809,2022-01-09 18:00:00-10:00,1,18,6,0.0011342289087415958,0.16417872,0.734468,78.1
2022-01-10 05:00:00+00:00,0.817873,2022-01-09 19:00:00-10:00,1,19,6,0.0,0.16417908,0.832341,75.9
2022-01-10 06:00:00+00:00,0.81617,2022-01-09 20:00:00-10:00,1,20,6,0.0,0.16417944,0.791489,75.9
2022-01-10 07:00:00+00:00,0.725958,2022-01-09 21:00:00-10:00,1,21,6,0.0,0.1641798,0.725958,71.1
2022-01-10 08:00:00+00:00,0.646808,2022-01-09 22:00:00-10:00,1,22,6,0.0,0.16418016,0.674042,68.0
2022-01-10 09:00:00+00:00,0.564255,2022-01-09 23:00:00-10:00,1,23,6,0.0,0.16418052,0.582979,68.0
2022-01-10 10:00:00+00:00,0.482553,2022-01-10 00:00:00-10:00,1,0,0,0.0,0.16418088,0.508085,66.9
2022-01-10 11:00:00+00:00,0.433192,2022-01-10 01:00:00-10:00,1,1,0,0.0,0.16418124,0.465532,66.9
2022-01-10 12:00:00+00:00,0.401702,2022-01-10 02:00:00-10:00,1,2,0,0.0,0.1641816,0.433192,66.0
2022-01-10 13:00:00+00:00,0.372766,2022-01-10 03:00:00-10:00,1,3,0,0.0,0.16418196,0.401702,66.0
2022-01-10 14:00:00+00:00,0.382979,2022-01-10 04:00:00-10:00,1,4,0,0.0,0.16418232,0.417021,64.9
2022-01-10 15:00:00+00:00,0.429787,2022-01-10 05:00:00-10:00,1,5,0,0.0,0.16418268,0.442553,66.9
2022-01-10 16:00:00+00:00,0.429787,2022-01-10 06:00:00-10:00,1,6,0,0.0,0.16418304,0.462979,66.9
2022-01-10 17:00:00+00:00,0.479149,2022-01-10 07:00:00-10:00,1,7,0,0.0,0.1641834,0.490213,66.9
2022-01-10 18:00:00+00:00,0.445106,2022-01-10 08:00:00-10:00,1,8,0,0.11076522973106685,0.16418376,0.488511,69.1
2022-01-10 19:00:00+00:00,0.16766,2022-01-10 09:00:00-10:00,1,9,0,0.34524110164000693,0.16418412,0.470638,75.9
2022-01-10 20:00:00+00:00,-0.212766,2022-01-10 10:00:00-10:00,1,10,0,0.5474469767497329,0.16418448,0.565106,80.1
2022-01-10 21:00:00+00:00,-0.341277,2022-01-10 11:00:00-10:00,1,11,0,0.6958628854700106,0.16418484,0.386383,81.0
2022-01-10 22:00:00+00:00,-0.406808,2022-01-10 12:00:00-10:00,1,12,0,0.7792037486375367,0.1641852,-0.295319,81.0
2022-01-10 23:00:00+00:00,-0.369362,2022-01-10 13:00:00-10:00,1,13,0,0.7914850940856669,0.16418556,0.193192,82.0
2022-01-11 00:00:00+00:00,0.269787,2022-01-10 14:00:00-10:00,1,14,0,0.7318359665997546,0.16418592,0.109787,81.0
2022-01-11 01:00:00+00:00,0.528511,2022-01-10 15:00:00-10:00,1,15,0,0.6045105133501829,0.16418628,0.092766,81.0
2022-01-11 02:00:00+00:00,0.079149,2022-01-10 16:00:00-10:00,1,16,0,0.4189103484539364,0.16418664,0.106383,79.0
2022-01-11 03:00:00+00:00,0.516596,2022-01-10 17:00:00-10:00,1,17,0,0.19130990269817102,0.164187,0.522553,81.0
2022-01-11 04:00:00+00:00,0.806808,2022-01-10 18:00:00-10:00,1,18,0,0.00141418884456201,0.16418736,0.777873,79.0
2022-01-11 05:00:00+00:00,0.849362,2022-01-10 19:00:00-10:00,1,19,0,0.0,0.16418772,0.860426,78.1
2022-01-11 06:00:00+00:00,0.799149,2022-01-10 20:00:00-10:00,1,20,0,0.0,0.16418808,0.787234,77.0
2022-01-11 07:00:00+00:00,0.742128,2022-01-10 21:00:00-10:00,1,21,0,0.0,0.16418844,0.75234,77.0
2022-01-11 08:00:00+00:00,0.646809,2022-01-10 22:00:00-10:00,1,22,0,0.0,0.1641888,0.674043,75.0
2022-01-11 09:00:00+00:00,0.587234,2022-01-10 23:00:00-10:00,1,23,0,0.0,0.16418916,0.58383,72.0
2022-01-11 10:00:00+00:00,0.500426,2022-01-11 00:00:00-10:00,1,0,1,0.0,0.16418952,0.519149,73.0
2022-01-11 11:00:00+00:00,0.471489,2022-01-11 01:00:00-10:00,1,1,1,0.0,0.16418988,0.475745,70.0
2022-01-11 12:00:00+00:00,0.420426,2022-01-11 02:00:00-10:00,1,2,1,0.0,0.16419024,0.426383,69.1
2022-01-11 13:00:00+00:00,0.396596,2022-01-11 03:00:00-10:00,1,3,1,0.0,0.1641906,0.410213,68.0
2022-01-11 14:00:00+00:00,0.408511,2022-01-11 04:00:00-10:00,1,4,1,0.0,0.16419096,0.415319,68.0
2022-01-11 15:00:00+00:00,0.44766,2022-01-11 05:00:00-10:00,1,5,1,0.0,0.16419132,0.445957,70.0
2022-01-11 16:00:00+00:00,0.46383,2022-01-11 06:00:00-10:00,1,6,1,0.0,0.16419168,0.468085,70.0
2022-01-11 17:00:00+00:00,0.491915,2022-01-11 07:00:00-10:00,1,7,1,0.0,0.16419204,0.49617,69.1
2022-01-11 18:00:00+00:00,0.381277,2022-01-11 08:00:00-10:00,1,8,1,0.11046798581833596,0.1641924,0.375319,71.1
2022-01-11 19:00:00+00:00,0.0553193,2022-01-11 09:00:00-10:00,1,9,1,0.3453313730683541,0.16419276,0.0153193,75.0
2022-01-11 20:00:00+00:00,-0.219574,2022-01-11 10:00:00-10:00,1,10,1,0.5480243347598791,0.16419312,0.52,79.0
2022-01-11 21:00:00+00:00,-0.389787,2022-01-11 11:00:00-10:00,1,11,1,0.6969622658464711,0.16419348,0.137021,81.0
2022-01-11 22:00:00+00:00,-0.434042,2022-01-11 12:00:00-10:00,1,12,1,0.780822608943664,0.16419384,0.254468,82.0
2022-01-11 23:00:00+00:00,-0.325106,2022-01-11 13:00:00-10:00,1,13,1,0.7935848578568427,0.1641942,0.148936,82.9
2022-01-12 00:00:00+00:00,-0.319149,2022-01-11 14:00:00-10:00,1,14,1,0.7343441802700604,0.16419456,0.347234,82.9
2022-01-12 01:00:00+00:00,-0.217021,2022-01-11 15:00:00-10:00,1,15,1,0.6073238408467254,0.16419492,0.278298,82.0
2022-01-12 02:00:00+00:00,0.0510639,2022-01-11 16:00:00-10:00,1,16,1,0.4218930584780903,0.16419528,0.417872,80.1
2022-01-12 03:00:00+00:00,0.454468,2022-01-11 17:00:00-10:00,1,17,1,0.1942316247627698,0.16419564,0.657872,79.0
2022-01-12 04:00:00+00:00,0.706383,2022-01-11 18:00:00-10:00,1,18,1,0.001746378533292709,0.164196,0.753191,75.0
2022-01-12 05:00:00+00:00,0.754043,2022-01-11 19:00:00-10:00,1,19,1,0.0,0.16419636,0.828085,73.0
2022-01-12 06:00:00+00:00,0.735319,2022-01-11 20:00:00-10:00,1,20,1,0.0,0.16419672,0.774468,71.1
2022-01-12 07:00:00+00:00,0.68,2022-01-11 21:00:00-10:00,1,21,1,0.0,0.16419708,0.742979,71.1
2022-01-12 08:00:00+00:00,0.617872,2022-01-11 22:00:00-10:00,1,22,1,0.0,0.16419744,0.685957,70.0
2022-01-12 09:00:00+00:00,0.522553,2022-01-11 23:00:00-10:00,1,23,1,0.0,0.1641978,0.595745,70.0
2022-01-12 10:00:00+00:00,0.471489,2022-01-12 00:00:00-10:00,1,0,2,0.0,0.16419816,0.531064,70.0
2022-01-12 11:00:00+00:00,0.413617,2022-01-12 01:00:00-10:00,1,1,2,0.0,0.16419852,0.47234,69.1
2022-01-12 12:00:00+00:00,0.405958,2022-01-12 02:00:00-10:00,1,2,2,0.0,0.16419888,0.428085,69.1
2022-01-12 13:00:00+00:00,0.36766,2022-01-12 03:00:00-10:00,1,3,2,0.0,0.16419924,0.414468,69.1
2022-01-12 14:00:00+00:00,0.368511,2022-01-12 04:00:00-10:00,1,4,2,0.0,0.1641996,0.419574,66.0
2022-01-12 15:00:00+00:00,0.413617,2022-01-12 05:00:00-10:00,1,5,2,0.0,0.16419996,0.448511,66.9
2022-01-12 16:00:00+00:00,0.433192,2022-01-12 06:00:00-10:00,1,6,2,0.0,0.16420032,0.467234,64.9
2022-01-12 17:00:00+00:00,0.464681,2022-01-12 07:00:00-10:00,1,7,2,0.0,0.16420068,0.497872,64.0
2022-01-12 18:00:00+00:00,0.393191,2022-01-12 08:00:00-10:00,1,8,2,0.11025145411859405,0.16420104,0.417021,69.1
2022-01-12 19:00:00+00:00,0.193191,2022-01-12 09:00:00-10:00,1,9,2,0.34551215695182624,0.1642014,0.11149,75.0
2022-01-12 20:00:00+00:00,-0.184681,2022-01-12 10:00:00-10:00,1,10,2,0.5486914453569226,0.16420176,-0.126808,80.1
2022-01-12 21:00:00+00:00,-0.332766,2022-01-12 11:00:00-10:00,1,11,2,0.6981470279541335,0.16420212,-0.249362,81.0
2022-01-12 22:00:00+00:00,-0.390638,2022-01-12 12:00:00-10:00,1,12,2,0.7825199313948193,0.16420248,-0.341277,82.0
2022-01-12 23:00:00+00:00,-0.441702,2022-01-12 13:00:00-10:00,1,13,2,0.7957542755901205,0.16420284,-0.33617,84.0
2022-01-13 00:00:00+00:00,0.0638298,2022-01-12 14:00:00-10:00,1,14,2,0.736912006515055,0.1642032,-0.325106,81.0
2022-01-13 01:00:00+00:00,0.349787,2022-01-12 15:00:00-10:00,1,15,2,0.6101861957462746,0.16420356,-0.154042,81.0
2022-01-13 02:00:00+00:00,0.171064,2022-01-12 16:00:00-10:00,1,16,2,0.4249144252988712,0.16420392,0.101277,80.1
2022-01-13 03:00:00+00:00,0.573617,2022-01-12 17:00:00-10:00,1,17,2,0.1971840848249975,0.16420428,0.491064,80.1
2022-01-13 04:00:00+00:00,0.747234,2022-01-12 18:00:00-10:00,1,18,2,0.0021361113642140396,0.16420464,0.80766,78.1
2022-01-13 05:00:00+00:00,0.79234,2022-01-12 19:00:00-10:00,1,19,2,0.0,0.164205,0.830638,77.0
2022-01-13 06:00:00+00:00,0.76766,2022-01-12 20:00:00-10:00,1,20,2,0.0,0.16420536,0.789787,75.9
2022-01-13 07:00:00+00:00,0.711489,2022-01-12 21:00:00-10:00,1,21,2,0.0,0.16420572,0.731915,75.0
2022-01-13 08:00:00+00:00,0.640851,2022-01-12 22:00:00-10:00,1,22,2,0.0,0.16420608,0.654468,73.9
2022-01-13 09:00:00+00:00,0.570213,2022-01-12 23:00:00-10:00,1,23,2,0.0,0.16420644,0.541277,72.0
2022-01-13 10:00:00+00:00,0.494468,2022-01-13 00:00:00-10:00,1,0,3,0.0,0.1642068,0.500426,73.0
2022-01-13 11:00:00+00:00,0.461277,2022-01-13 01:00:00-10:00,1,1,3,0.0,0.16420716,0.451915,70.0
2022-01-13 12:00:00+00:00,0.441702,2022-01-13 02:00:00-10:00,1,2,3,0.0,0.16420752,0.415319,69.1
2022-01-13 13:00:00+00:00,0.412766,2022-01-13 03:00:00-10:00,1,3,3,0.0,0.16420788,0.400851,69.1
2022-01-13 14:00:00+00:00,0.411064,2022-01-13 04:00:00-10:00,1,4,3,0.0,0.16420824,0.40766,68.0
2022-01-13 15:00:00+00:00,0.441702,2022-01-13 05:00:00-10:00,1,5,3,0.0,0.1642086,0.425532,66.9
2022-01-13 16:00:00+00:00,0.475745,2022-01-13 06:00:00-10:00,1,6,3,0.0,0.16420896,0.448511,66.9
2022-01-13 17:00:00+00:00,0.493617,2022-01-13 07:00:00-10:00,1,7,3,0.0,0.16420932,0.469787,66.9
2022-01-13 18:00:00+00:00,0.411064,2022-01-13 08:00:00-10:00,1,8,3,0.110116298537374,0.16420968,0.364255,68.0
2022-01-13 19:00:00+00:00,0.0697874,2022-01-13 09:00:00-10:00,1,9,3,0.3457838353189668,0.16421004,0.0425533,77.0
2022-01-13 20:00:00+00:00,-0.174468,2022-01-13 10:00:00-10:00,1,10,3,0.5494482117063136,0.1642104,-0.184681,81.0
2022-01-13 21:00:00+00:00,-0.325106,2022-01-13 11:00:00-10:00,1,11,3,0.6994165773168893,0.16421076,-0.261276,82.0
2022-01-13 22:00:00+00:00,-0.403404,2022-01-13 12:00:00-10:00,1,12,3,0.7842946462172811,0.16421112,-0.436596,82.0
2022-01-13 23:00:00+00:00,-0.40766,2022-01-13 13:00:00-10:00,1,13,3,0.7979918584951738,0.16421148,-0.338723,82.0
2022-01-14 00:00:00+00:00,-0.377872,2022-01-13 14:00:00-10:00,1,14,3,0.739537624052197,0.16421184,-0.252766,81.0
2022-01-14 01:00:00+00:00,-0.0902126,2022-01-13 15:00:00-10:00,1,15,3,0.6130955373649666,0.1642122,-0.0842552,81.0
2022-01-14 02:00:00+00:00,0.319149,2022-01-13 16:00:00-10:00,1,16,3,0.42797232876913294,0.16421256,0.170213,80.1
2022-01-14 03:00:00+00:00,0.480851,2022-01-13 17:00:00-10:00,1,17,3,0.200165260759117,0.16421292,0.491915,80.1
2022-01-14 04:00:00+00:00,0.765106,2022-01-13 18:00:00-10:00,1,18,3,0.002588352814531275,0.16421328,0.763404,78.1
2022-01-14 05:00:00+00:00,0.819574,2022-01-13 19:00:00-10:00,1,19,3,0.0,0.16421364,0.828085,77.0
2022-01-14 06:00:00+00:00,0.772766,2022-01-13 20:00:00-10:00,1,20,3,0.0,0.164214,0.77617,73.0
2022-01-14 07:00:00+00:00,0.711489,2022-01-13 21:00:00-10:00,1,21,3,0.0,0.16421436,0.693617,71.1
2022-01-14 08:00:00+00:00,0.628936,2022-01-13 22:00:00-10:00,1,22,3,0.0,0.16421472,0.644255,72.0
2022-01-14 09:00:00+00:00,0.548085,2022-01-13 23:00:00-10:00,1,23,3,0.0,0.16421508,0.554043,71.1
2022-01-14 10:00:00+00:00,0.495319,2022-01-14 00:00:00-10:00,1,0,4,0.0,0.16421544,0.49617,70.0
2022-01-14 11:00:00+00:00,0.448511,2022-01-14 01:00:00-10:00,1,1,4,0.0,0.1642158,0.44,69.1
2022-01-14 12:00:00+00:00,0.415319,2022-01-14 02:00:00-10:00,1,2,4,0.0,0.16421616,0.41617,68.0
2022-01-14 13:00:00+00:00,0.401702,2022-01-14 03:00:00-10:00,1,3,4,0.0,0.16421652,0.394894,69.1
2022-01-14 14:00:00+00:00,0.413617,2022-01-14 04:00:00-10:00,1,4,4,0.0,0.16421688,0.417021,69.1
2022-01-14 15:00:00+00:00,0.418723,2022-01-14 05:00:00-10:00,1,5,4,0.0,0.16421724,0.430638,66.9
2022-01-14 16:00:00+00:00,0.44766,2022-01-14 06:00:00-10:00,1,6,4,0.0,0.1642176,0.452766,66.9
2022-01-14 17:00:00+00:00,0.494468,2022-01-14 07:00:00-10:00,1,7,4,0.0,0.16421796,0.488511,64.9
2022-01-14 18:00:00+00:00,0.398298,2022-01-14 08:00:00-10:00,1,8,4,0.1100631633393876,0.16421832,0.408511,69.1
2022-01-14 19:00:00+00:00,0.188936,2022-01-14 09:00:00-10:00,1,9,4,0.3461467333447435,0.16421868,0.164255,75.0
2022-01-14 20:00:00+00:00,-0.168511,2022-01-14 10:00:00-10:00,1,10,4,0.5502944738405743,0.16421904,-0.0621276,81.0
2022-01-14 21:00:00+00:00,-0.332766,2022-01-14 11:00:00-10:00,1,11,4,0.7007702557819071,0.1642194,-0.235745,81.0
2022-01-14 22:00:00+00:00,-0.332766,2022-01-14 12:00:00-10:00,1,12,4,0.786145623209546,0.16421976,-0.377872,81.0
2022-01-14 23:00:00+00:00,-0.332766,2022-01-14 13:00:00-10:00,1,13,4,0.8002960637468977,0.16422012,-0.428936,82.0
2022-01-15 00:00:00+00:00,-0.332766,2022-01-14 14:00:00-10:00,1,14,4,0.7422191664863104,0.16422048,-0.378723,82.9
2022-01-15 01:00:00+00:00,-0.332766,2022-01-14 15:00:00-10:00,1,15,4,0.6160497905346798,0.16422084,-0.211064,82.0
2022-01-15 02:00:00+00:00,-0.332766,2022-01-14 16:00:00-10:00,1,16,4,0.4310646250804932,0.1642212,0.0731916,80.1
2022-01-15 03:00:00+00:00,0.445106,2022-01-14 17:00:00-10:00,1,17,4,0.20317311064113347,0.16422156,0.468936,81.0
2022-01-15 04:00:00+00:00,0.68766,2022-01-14 18:00:00-10:00,1,18,4,0.003107580983601831,0.16422192,0.714043,79.0
2022-01-15 05:00:00+00:00,0.80766,2022-01-14 19:00:00-10:00,1,19,4,0.0,0.16422228,0.772766,75.0
2022-01-15 06:00:00+00:00,0.750638,2022-01-14 20:00:00-10:00,1,20,4,0.0,0.16422264,0.725957,71.1
2022-01-15 07:00:00+00:00,0.702128,2022-01-14 21:00:00-10:00,1,21,4,0.0,0.164223,0.664681,71.1
2022-01-15 08:00:00+00:00,0.636596,2022-01-14 22:00:00-10:00,1,22,4,0.0,0.16422336,0.625532,71.1
2022-01-15 09:00:00+00:00,0.591489,2022-01-14 23:00:00-10:00,1,23,4,0.0,0.16422372,0.551489,69.8
2022-01-15 10:00:00+00:00,0.532766,2022-01-15 00:00:00-10:00,1,0,5,0.0,0.16422408,0.50383,69.1
2022-01-15 11:00:00+00:00,0.482553,2022-01-15 01:00:00-10:00,1,1,5,0.0,0.16422444,0.450213,68.0
2022-01-15 12:00:00+00:00,0.451915,2022-01-15 02:00:00-10:00,1,2,5,0.0,0.1642248,0.390638,68.0
2022-01-15 13:00:00+00:00,0.432341,2022-01-15 03:00:00-10:00,1,3,5,0.0,0.16422516,0.378723,68.0
2022-01-15 14:00:00+00:00,0.420426,2022-01-15 04:00:00-10:00,1,4,5,0.0,0.16422552,0.359149,69.1
2022-01-15 15:00:00+00:00,0.427234,2022-01-15 05:00:00-10:00,1,5,5,0.0,0.16422588,0.380426,68.0
2022-01-15 16:00:00+00:00,0.457021,2022-01-15 06:00:00-10:00,1,6,5,0.0,0.16422624,0.398298,68.0
2022-01-15 17:00:00+00:00,0.453617,2022-01-15 07:00:00-10:00,1,7,5,0.0,0.1642266,0.434043,66.9
2022-01-15 18:00:00+00:00,0.405958,2022-01-15 08:00:00-10:00,1,8,5,0.11009267289806104,0.16422696,0.403404,69.1
2022-01-15 19:00:00+00:00,0.114894,2022-01-15 09:00:00-10:00,1,9,5,0.3466011182091799,0.16422732,0.185532,73.9
2022-01-15 20:00:00+00:00,-0.148085,2022-01-15 10:00:00-10:00,1,10,5,0.5512300079294159,0.16422768,0.0689362,79.0
2022-01-15 21:00:00+00:00,-0.250213,2022-01-15 11:00:00-10:00,1,11,5,0.7022073412763172,0.16422804,-0.285106,79.0
2022-01-15 22:00:00+00:00,-0.0987232,2022-01-15 12:00:00-10:00,1,12,5,0.7880716719876073,0.1642284,-0.326808,80.1
2022-01-15 23:00:00+00:00,-0.4,2022-01-15 13:00:00-10:00,1,13,5,0.802665295183333,0.16422876,-0.403404,81.0
2022-01-16 00:00:00+00:00,-0.378723,2022-01-15 14:00:00-10:00,1,14,5,0.7449547233907478,0.16422912,-0.373617,82.9
2022-01-16 01:00:00+00:00,-0.141277,2022-01-15 15:00:00-10:00,1,15,5,0.6190468469698576,0.16422948,-0.155745,82.0
2022-01-16 02:00:00+00:00,0.0859575,2022-01-15 16:00:00-10:00,1,16,5,0.434189148310448,0.16422984,0.0868086,82.9
2022-01-16 03:00:00+00:00,0.491064,2022-01-15 17:00:00-10:00,1,17,5,0.2062055747803548,0.1642302,0.48,80.1
2022-01-16 04:00:00+00:00,0.716596,2022-01-15 18:00:00-10:00,1,18,5,0.003697669052620256,0.16423056,0.737021,78.1
2022-01-16 05:00:00+00:00,0.782128,2022-01-15 19:00:00-10:00,1,19,5,0.0,0.16423092,0.793191,77.0
2022-01-16 06:00:00+00:00,0.738723,2022-01-15 20:00:00-10:00,1,20,5,0.0,0.16423128,0.750638,75.9
2022-01-16 07:00:00+00:00,0.693617,2022-01-15 21:00:00-10:00,1,21,5,0.0,0.16423164,0.677447,73.0
2022-01-16 08:00:00+00:00,0.645106,2022-01-15 22:00:00-10:00,1,22,5,0.0,0.164232,0.64766,72.0
2022-01-16 09:00:00+00:00,0.571064,2022-01-15 23:00:00-10:00,1,23,5,0.0,0.16423236,0.6,71.1
2022-01-16 10:00:00+00:00,0.510638,2022-01-16 00:00:00-10:00,1,0,6,0.0,0.16423272,0.522553,69.1
2022-01-16 11:00:00+00:00,0.45617,2022-01-16 01:00:00-10:00,1,1,6,0.0,0.16423308,0.460426,68.0
2022-01-16 12:00:00+00:00,0.41617,2022-01-16 02:00:00-10:00,1,2,6,0.0,0.16423344,0.443404,70.0
2022-01-16 13:00:00+00:00,0.393192,2022-01-16 03:00:00-10:00,1,3,6,0.0,0.1642338,0.405957,69.1
2022-01-16 14:00:00+00:00,0.388936,2022-01-16 04:00:00-10:00,1,4,6,0.0,0.16423416,0.404255,68.0
2022-01-16 15:00:00+00:00,0.421277,2022-01-16 05:00:00-10:00,1,5,6,0.0,0.16423452,0.404255,66.9
2022-01-16 16:00:00+00:00,0.421277,2022-01-16 06:00:00-10:00,1,6,6,0.0,0.16423488,0.415319,66.0
2022-01-16 17:00:00+00:00,0.434043,2022-01-16 07:00:00-10:00,1,7,6,0.0,0.16423524,0.439149,66.0
2022-01-16 18:00:00+00:00,0.415319,2022-01-16 08:00:00-10:00,1,8,6,0.11020543117168373,0.1642356,0.374468,68.0
2022-01-16 19:00:00+00:00,0.116596,2022-01-16 09:00:00-10:00,1,9,6,0.3471471979299858,0.16423596,0.100426,75.0
2022-01-16 20:00:00+00:00,-0.095319,2022-01-16 10:00:00-10:00,1,10,6,0.5522545255574463,0.16423632,-0.104681,78.1
2022-01-16 21:00:00+00:00,-0.123404,2022-01-16 11:00:00-10:00,1,11,6,0.7037270475911646,0.16423668,-0.214468,79.0
2022-01-16 22:00:00+00:00,-0.100425,2022-01-16 12:00:00-10:00,1,12,6,0.7900715422731143,0.16423704,-0.162553,81.0
2022-01-16 23:00:00+00:00,-0.40851,2022-01-16 13:00:00-10:00,1,13,6,0.8050979040584347,0.1642374,-0.316596,81.0
2022-01-17 00:00:00+00:00,-0.254468,2022-01-16 14:00:00-10:00,1,14,6,0.7477423414522582,0.16423776,-0.260426,81.0
2022-01-17 01:00:00+00:00,-0.156596,2022-01-16 15:00:00-10:00,1,15,6,0.6220845667037379,0.16423812,-0.134468,82.0
2022-01-17 02:00:00+00:00,0.0714895,2022-01-16 16:00:00-10:00,1,16,6,0.43734371204357114,0.16423848,0.121702,80.1
2022-01-17 03:00:00+00:00,0.454468,2022-01-16 17:00:00-10:00,1,17,6,0.20926057782047902,0.16423884,0.516596,79.0
2022-01-17 04:00:00+00:00,0.740426,2022-01-16 18:00:00-10:00,1,18,6,0.004361795311669545,0.1642392,0.766809,78.1
2022-01-17 05:00:00+00:00,0.818723,2022-01-16 19:00:00-10:00,1,19,6,0.0,0.16423956,0.817873,77.0
2022-01-17 06:00:00+00:00,0.765957,2022-01-16 20:00:00-10:00,1,20,6,0.0,0.16423992,0.81617,75.0
2022-01-17 07:00:00+00:00,0.697872,2022-01-16 21:00:00-10:00,1,21,6,0.0,0.16424028,0.725958,73.0
2022-01-17 08:00:00+00:00,0.641702,2022-01-16 22:00:00-10:00,1,22,6,0.0,0.16424064,0.646808,71.1
2022-01-17 09:00:00+00:00,0.568511,2022-01-16 23:00:00-10:00,1,23,6,0.0,0.164241,0.564255,69.1
2022-01-17 10:00:00+00:00,0.499575,2022-01-17 00:00:00-10:00,1,0,0,0.0,0.16424136,0.482553,69.1
2022-01-17 11:00:00+00:00,0.451064,2022-01-17 01:00:00-10:00,1,1,0,0.0,0.16424172,0.433192,68.0
2022-01-17 12:00:00+00:00,0.408511,2022-01-17 02:00:00-10:00,1,2,0,0.0,0.16424208,0.401702,66.9
2022-01-17 13:00:00+00:00,0.387234,2022-01-17 03:00:00-10:00,1,3,0,0.0,0.16424244,0.372766,66.9
2022-01-17 14:00:00+00:00,0.399149,2022-01-17 04:00:00-10:00,1,4,0,0.0,0.1642428,0.382979,64.9
2022-01-17 15:00:00+00:00,0.403404,2022-01-17 05:00:00-10:00,1,5,0,0.0,0.16424316,0.429787,64.9
2022-01-17 16:00:00+00:00,0.417872,2022-01-17 06:00:00-10:00,1,6,0,0.0,0.16424352,0.429787,66.0
2022-01-17 17:00:00+00:00,0.450213,2022-01-17 07:00:00-10:00,1,7,0,0.0,0.16424388,0.479149,64.9
2022-01-17 18:00:00+00:00,0.379575,2022-01-17 08:00:00-10:00,1,8,0,0.1104020208932301,0.16424424,0.445106,68.0
2022-01-17 19:00:00+00:00,0.091915,2022-01-17 09:00:00-10:00,1,9,0,0.34778512017276925,0.1642446,0.16766,73.9
2022-01-17 20:00:00+00:00,-0.124255,2022-01-17 10:00:00-10:00,1,10,0,0.5533676730133601,0.16424496,-0.212766,79.0
2022-01-17 21:00:00+00:00,-0.245106,2022-01-17 11:00:00-10:00,1,11,0,0.705328524196416,0.16424532,-0.341277,80.1
2022-01-17 22:00:00+00:00,-0.271489,2022-01-17 12:00:00-10:00,1,12,0,0.7921439242274803,0.16424568,-0.406808,80.1
2022-01-17 23:00:00+00:00,-0.404255,2022-01-17 13:00:00-10:00,1,13,0,0.8075921898524948,0.16424604,-0.369362,81.0
2022-01-18 00:00:00+00:00,-0.34383,2022-01-17 14:00:00-10:00,1,14,0,0.7505800256814718,0.1642464,0.269787,82.0
2022-01-18 01:00:00+00:00,-0.197447,2022-01-17 15:00:00-10:00,1,15,0,0.6251607795951091,0.16424676,0.528511,82.0
2022-01-18 02:00:00+00:00,0.0902129,2022-01-17 16:00:00-10:00,1,16,0,0.4405261110668284,0.16424712,0.079149,80.1
2022-01-18 03:00:00+00:00,0.506383,2022-01-17 17:00:00-10:00,1,17,0,0.21233603090689848,0.16424748,0.516596,79.0
2022-01-18 04:00:00+00:00,0.765957,2022-01-17 18:00:00-10:00,1,18,0,0.005102383611821948,0.16424784,0.806808,77.0
2022-01-18 05:00:00+00:00,0.850213,2022-01-17 19:00:00-10:00,1,19,0,0.0,0.1642482,0.849362,71.1
2022-01-18 06:00:00+00:00,0.79234,2022-01-17 20:00:00-10:00,1,20,0,0.0,0.16424856,0.799149,71.1
2022-01-18 07:00:00+00:00,0.691064,2022-01-17 21:00:00-10:00,1,21,0,0.0,0.16424892,0.742128,71.1
2022-01-18 08:00:00+00:00,0.634894,2022-01-17 22:00:00-10:00,1,22,0,0.0,0.16424928,0.646809,70.0
2022-01-18 09:00:00+00:00,0.54383,2022-01-17 23:00:00-10:00,1,23,0,0.0,0.16424964,0.587234,69.1
2022-01-18 10:00:00+00:00,0.481702,2022-01-18 00:00:00-10:00,1,0,1,0.0,0.16425,0.500426,68.0
2022-01-18 11:00:00+00:00,0.419574,2022-01-18 01:00:00-10:00,1,1,1,0.0,0.16425036,0.471489,66.9
2022-01-18 12:00:00+00:00,0.406809,2022-01-18 02:00:00-10:00,1,2,1,0.0,0.16425072,0.420426,66.9
2022-01-18 13:00:00+00:00,0.37617,2022-01-18 03:00:00-10:00,1,3,1,0.0,0.16425108,0.396596,66.0
2022-01-18 14:00:00+00:00,0.378723,2022-01-18 04:00:00-10:00,1,4,1,0.0,0.16425144,0.408511,66.9
2022-01-18 15:00:00+00:00,0.414468,2022-01-18 05:00:00-10:00,1,5,1,0.0,0.1642518,0.44766,66.0
2022-01-18 16:00:00+00:00,0.438298,2022-01-18 06:00:00-10:00,1,6,1,0.0,0.16425216,0.46383,64.9
2022-01-18 17:00:00+00:00,0.471489,2022-01-18 07:00:00-10:00,1,7,1,0.0,0.16425252,0.491915,66.0
2022-01-18 18:00:00+00:00,0.371915,2022-01-18 08:00:00-10:00,1,8,1,0.11068300246443982,0.16425288,0.381277,68.0
2022-01-18 19:00:00+00:00,0.0578724,2022-01-18 09:00:00-10:00,1,9,1,0.3485149710430291,0.16425324,0.0553193,75.9
2022-01-18 20:00:00+00:00,-0.182128,2022-01-18 10:00:00-10:00,1,10,1,0.5545690305948026,0.1642536,-0.219574,79.0
